Inventory,Qty,Amount,% of Sales,Avg Price,COGS,Avg COGS,Gross Margin,Gross Margin %
V3412 (STYLIST APRON : SILVER (PC/48 PC/96 PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3413 (STYLIST APRON : BGD (PC/48 PC/96 PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3421 (DELUXE SALON CAPE : BLACK (PC/96PC)),66.00,495.00,0.0%,7.50,150.48,2.28,344.52,69.6%
V3423 (DELUXE SALON CAPE : PURPLE (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3425 (WINDOW STYLING CAPE : BK (PC/96PCS)),10.00,75.00,0.0%,7.50,25.70,2.57,49.30,65.73%
V3431 (STYLING CAPE : BLACK (PC/48PCS/96PCS)),60.00,180.00,0.0%,3.00,80.86,1.35,99.14,55.08%
V3432 (STYLING CAPE : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3433 (STYLING CAPE : BGD (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3436 (COMB-OUT CAPE : BLACK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3437 (COMB-OUT CAPE : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3438 (COMB-OUT CAPE : BGD (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3441 (BARBER CAPE : BLACK (PC/48PCS/96PCS)),149.00,602.00,0.0%,4.04,240.63,1.61,361.37,60.03%
V3442 (BARBER CAPE : RED (PC/48PCS/96PCS)),43.00,178.00,0.0%,4.14,69.32,1.61,108.68,61.06%
V3443 (BARBER CAPE : LT.BLUE (PC/48PCS/96PCS)),34.00,142.00,0.0%,4.18,54.97,1.62,87.03,61.29%
V3446 (DELUXE BARBER CAPE : BLACK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3447 (DELUXE BARBER CAPE : GRAY (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3448 (DELUXE BARBER CAPE : BROWN (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3449 (DELUXE BARBER CAPE : RED (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3450 (DELUXE BARBER CAPE : BLUE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3451 (KID CAPE : PRINT (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3460 (SHAMPOO CAPE : ASSORT (PC/96PC)),3.00,18.00,0.0%,6.00,0.00,0.00,18.00,100.0%
V3461 (SHAMPOO CAPE : BLACK (PC/72PC)),28.00,76.00,0.0%,2.71,0.00,0.00,76.00,100.0%
V3469 (SHAMPOO CAPE (JUMBO) : BLACK (PC/72PC)),24.00,72.00,0.0%,3.00,33.60,1.40,38.40,53.33%
V3471 (VINYL COMB-OUT SHAMPOO SHORTY : BLACK (DZ/6DZ/12DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3500 (PILLOW COVER : ASSORT (DZ/12 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3501 (PILLOW COVER : BLACK (DZ/12 DZ)),12.00,180.00,0.0%,15.00,85.56,7.13,94.44,52.47%
V3502 (PILLOW COVER : WHITE (DZ/12 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3503 (PILLOW COVER : GOLD (DZ/12 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3504 (PILLOW COVER : SILVER (DZ/12 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3505 (PILLOW COVER : PINK (DZ/12 DZ)),2.00,30.00,0.0%,15.00,13.73,6.87,16.27,54.23%
V3506 (PILLOW COVER : BGD (DZ/12 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3507 (PILLOW COVER : BROWN (DZ/12 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3508 (WATERPROOF PILLOW COVER : ASST (DZ/12DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3509 (WATERPROOF PILLOW COVER : BK (DZ/12DZ)),1.00,24.00,0.0%,24.00,9.50,9.50,14.50,60.42%
V3521 (A-LINE JACKET (M/L) : BLACK (PC/48PCS/96PCS)),1.00,15.00,0.0%,15.00,3.04,3.04,11.96,79.73%
V3522 (A-LINE JACKET (XL/2XL) : BLACK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3541 (A-LINE JACKET (M/L) : BLUE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3542 (A-LINE JACKET (XL/2XL) : BLUE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3560 (X-LINE JACKET (S) : BLACK (PC/48PCS/96PCS)),8.00,68.00,0.0%,8.50,25.52,3.19,42.48,62.47%
V3561 (X-LINE JACKET (M/L) : BLACK (PC/48PCS/96PCS)),8.00,68.00,0.0%,8.50,25.96,3.25,42.04,61.82%
V3562 (X-LINE JACKET (XL/2XL) : BLACK (PC/48PCS/96PCS)),6.00,51.00,0.0%,8.50,19.12,3.19,31.88,62.51%
V3563 (X-LINE JACKET (3XL) : BLACK (PC/48PCS/96PCS)),2.00,17.00,0.0%,8.50,5.62,2.81,11.38,66.94%
V3571 (X-LINE JACKET (L/XL) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3580 (X-LINE JACKET (S/M) : PURPLE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3581 (X-LINE JACKET (L/XL) : PURPLE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3582 (X-LINE JACKET (2XL/3XL) : PURPLE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3590 (X-LINE JACKET (S/M) : HOT PINK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3591 (X-LINE JACKET (L/XL) : HOT PINK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3592 (X-LINE JACKET (2XL/3XL) : HOT PINK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3593 (X-LINE JACKET (S/M) : BROWN (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3594 (X-LINE JACKET (L/XL) : BROWN (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3595 (X-LINE JACKET (2X/3XL) : BROWN (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3596 (X-LINE JACKET (S/M) : GRAY (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3597 (X-LINE JACKET (L/XL) : GRAY (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3598 (X-LINE JACKET (2XL/3XL) : GRAY (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3601 (COLLAR VEST (S/M) : BLACK (PC/96PC)),2.00,12.00,0.0%,6.00,0.00,0.00,12.00,100.0%
V3602 (COLLAR VEST (L/XL) : BLACK (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3603 (COLLAR VEST (2XL/3XL) : BLACK (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3631 (CHEMICAL APRON: BLACK (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3632 (CHEMICAL APRON : SILVER (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3633 (CHEMICAL APRON : BURGUNDY (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3641 (CHEMICAL CAPE : BLACK (PC/96PC)),24.00,108.00,0.0%,4.50,43.58,1.82,64.42,59.65%
V3642 (CHEMICAL CAPE : SILVER (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3643 (CHEMICAL CAPE : BURGUNDY (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3651 (CHEMICAL SHORTIE : BLACK (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3652 (CHEMICAL SHORTIE : SILVER (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3653 (CHEMICAL SHORTIE : BURGUNDY (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1001 (MANNEQUIN CANVAS HEAD : 21""  (PC/12PCS))",38.00,429.00,0.0%,11.29,179.74,4.73,249.26,58.1%
"W1002 (MANNEQUIN CANVAS HEAD : 22""  (PC/12PCS))",104.00,"1,110.00",0.0%,10.67,523.20,5.03,586.80,52.87%
"W1003 (MANNEQUIN CANVAS HEAD : 23""  (PC/12PCS))",50.00,507.00,0.0%,10.14,240.64,4.81,266.36,52.54%
"W1004 (MANNEQUIN CANVAS HEAD : 24""  (PC/12PCS))",32.00,327.00,0.0%,10.22,153.71,4.80,173.29,52.99%
W1010 (MANNEQUIN TABLE HOLDER (PC/48PCS)),36.00,78.00,0.0%,2.17,36.00,1.00,42.00,53.85%
W1011 (MANNEQUIN TRIPOD HOLDER (PC/12PCS)),563.00,"7,544.00",0.0%,13.40,"3,546.90",6.30,"3,997.10",52.98%
W1101 (SPRING WIG CLIP (5PCS BLISTER) (DZ/72DZ)),1.00,6.00,0.0%,6.00,2.00,2.00,4.00,66.67%
W1102 (SPRING WIG CLIP W/ LACE (3PCS BLISTER) (DZ/72DZ)),109.00,492.00,0.0%,4.51,218.00,2.00,274.00,55.69%
W1103 (SPRING WIG CLIP (20PCS BLISTER) (DZ/24DZ)),25.00,316.50,0.0%,12.66,127.92,5.12,188.58,59.58%
W1104 (SPRING WIG CLIP W/ LACE (12PCS BLISTER) (DZ/24DZ)),29.00,382.50,0.0%,13.19,176.28,6.08,206.22,53.91%
W1105 (SPRING WIG CLIP (150PCS BLISTER) (PK/48PK)),24.00,180.00,0.0%,7.50,86.99,3.62,93.01,51.67%
W1106 (SPRING WIG CLIP W/ LACE (90PCS BLISTER) (PK/48PK)),4.00,50.00,0.0%,12.50,15.12,3.78,34.88,69.76%
W1107 (SPRING WIG CLIP W/ LACE (36PCS BLISTER) (DZ/24DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1111 (ANCHOR WIG CLIP (2PC) : SMALL (DZ/72DZ)),1.00,6.00,0.0%,6.00,1.89,1.89,4.11,68.5%
W1112 (ANCHOR WIG CLIP (2PC) : LARGE (DZ/72DZ)),1.00,6.00,0.0%,6.00,2.10,2.10,3.90,65.0%
W1113 (ANCHOR WIG CLIP (12PC) : SMALL (DZ/24DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1114 (ANCHOR WIG CLIP (12PC) : LARGE (DZ/24DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1119 (CROCHET NEEDLE MIXED SIZE 30PCS BULK (PK/ 24PK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1120 (CROCHET NEEDLE #1 24PCS BULK (PK/ 36PK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1121 (CROCHET NEEDLE SIZE #3 (DZ/48DZ)),6.00,36.00,0.0%,6.00,16.78,2.80,19.22,53.39%
W1122 (CROCHET NEEDLE SIZE #7 (DZ/48DZ)),6.00,27.00,0.0%,4.50,0.00,0.00,27.00,100.0%
W1123 (CROCHET NEEDLE SIZE #14 (DZ/48DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1124 (CROCHET NEEDLE SIZE #16 (DZ/48DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1125 (CROCHET NEEDLE #3 24PCS BULK (PK/ 36PK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1126 (CROCHET NEEDLE #7 24PCS BULK (PK/ 36PK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1130 (CROCHET NEEDLE SIZE #1 (DZ/48DZ)),18.00,90.00,0.0%,5.00,34.53,1.92,55.47,61.63%
W1131 (E-Z LOCS TOOL : SLV (DZ/36DZ)),5.00,102.00,0.0%,20.40,30.00,6.00,72.00,70.59%
W1135 (DREADLOCKS CROCHET TOOL : 0.5MM (DZ/36DZ)),6.00,51.00,0.0%,8.50,21.00,3.50,30.00,58.82%
W1136 (DREADLOCKS CROCHET TOOL : 1.0MM (DZ/36DZ)),6.00,51.00,0.0%,8.50,21.00,3.50,30.00,58.82%
"W1137 (DREADLOCKS CROCHET TOOL : 0.75MM, TRIPLE (DZ/36DZ))",8.00,108.00,0.0%,13.50,40.00,5.00,68.00,62.96%
"W1139 (VENTILATING NEEDLE : SLV, 1-2, 45° (DZ/24DZ))",3.00,66.00,0.0%,22.00,21.00,7.00,45.00,68.18%
"W1140 (VENTILATING NEEDLE : GOLD, 3-4, 90° (DZ/24DZ))",3.00,66.00,0.0%,22.00,21.00,7.00,45.00,68.18%
"W1198 (WIG CLIP BLISTER (2PC) : JUMBO, BRW (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1199 (WIG CLIP BLISTER (2PC) : JUMBO, BLD (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1200 (WIG CLIP BLISTER (2PC) : JUMBO, BLK (DZ/72DZ))",38.00,174.00,0.0%,4.58,79.80,2.10,94.20,54.14%
"W1201 (WIG CLIP BLISTER (2PC) : SM, BLK (DZ/72DZ))",2.00,10.00,0.0%,5.00,3.20,1.60,6.80,68.0%
"W1202 (WIG CLIP BLISTER (2PC) : MD, BLK (DZ/72DZ))",2.00,10.00,0.0%,5.00,3.44,1.72,6.56,65.6%
"W1203 (WIG CLIP BLISTER (2PC) : LG, BLK (DZ/72DZ))",2.00,10.00,0.0%,5.00,3.25,1.63,6.75,67.5%
"W1204 (WIG CLIP BLISTER (2PC) : SM, BRW (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1205 (WIG CLIP BLISTER (2PC) : MD, BRW (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1206 (WIG CLIP BLISTER (2PC) : LG, BRW (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1207 (WIG CLIP BLISTER (2PC) : SM, BLD (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1208 (WIG CLIP BLISTER (2PC) : MD, BLD (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1209 (WIG CLIP BLISTER (2PC) : LG, BLD (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1211 (WIG CLIP POLY (2PC/3DZ) : SM, BLK (PK/50DP))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1212 (WIG CLIP POLY (2PC/3DZ) : MD, BLK (PK/50DP))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1213 (WIG CLIP POLY (2PC/3DZ) : LG, BLK (PK/50DP))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1216 (WIG CLIP BLISTER (12PCS) : SMALL, BLK (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1217 (WIG CLIP BLISTER (12PCS) : MEDIUM, BLK (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1218 (WIG CLIP BLISTER (12PCS) : LARGE, BLK (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1219 (WIG CLIP BLISTER (12PCS) : JUMBO, BLK (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1221 (WIG CLIP POLY (100PC/PK) : SM, BLK (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1222 (WIG CLIP POLY (100PC/PK) : MD, BLK (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1223 (WIG CLIP POLY (100PC/PK) : LG, BLK (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1224 (WIG CLIP POLY (100PC/PK) : SM, BRW (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1225 (WIG CLIP POLY (100PC/PK) : MD, BRW (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1226 (WIG CLIP POLY (100PC/PK) : LG, BRW (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1227 (WIG CLIP POLY (100PC/PK) : SM, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1228 (WIG CLIP POLY (100PC/PK) : MD, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1229 (WIG CLIP POLY (100PC/PK) : LG, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1241 (WEAVING THREAD : 60Y, BLK (DZ/100DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1242 (WEAVING THREAD : 160Y, BLK (DZ/100DZ))",56.00,174.00,0.0%,3.11,85.52,1.53,88.48,50.85%
"W1243 (WEAVING THREAD : 60Y, BRW (DZ/100DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1244 (WEAVING THREAD : 160Y, BRW (DZ/100DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1245 (WEAVING THREAD : 60Y, BLD (DZ/100DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1246 (WEAVING THREAD : 160Y, BLD (DZ/100DZ))",24.00,72.00,0.0%,3.00,0.00,0.00,72.00,100.0%
"W1247 (WEAVING THREAD : 60Y, BGD (DZ/100DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1251 (WEAVING THREAD & NEEDLE : A, BLK (DZ/36DZ))",36.00,144.00,0.0%,4.00,69.84,1.94,74.16,51.5%
"W1252 (WEAVING THREAD & NEEDLE : B, BLK (DZ/24DZ))",6.00,54.00,0.0%,9.00,16.71,2.79,37.29,69.06%
"W1253 (WEAVING THREAD & NEEDLE : A, BRW (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1254 (WEAVING THREAD & NEEDLE : B, BRW (DZ/24DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1255 (WEAVING THREAD & NEEDLE : A, BLD (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1256 (WEAVING THREAD & NEEDLE : B, BLD (DZ/24DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1257 (WEAVING THREAD & NEEDLE : A, SLV (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1258 (WEAVING THREAD & NEEDLE : B, SLV (DZ/24DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1260 (WEAVING NEEDLE BIG C TYPE (12PCS) : SLV (DZ/60DZ)),11.00,270.00,0.0%,24.55,28.24,2.57,241.76,89.54%
W1261 (WEAVING NEEDLE  I  TYPE (12PCS) : SLV (DZ/60DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1262 (WEAVING NEEDLE  J  TYPE (12PCS) : SLV (DZ/60DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1263 (WEAVING NEEDLE C  TYPE (12PCS) : SLV (DZ/60DZ)),1.00,14.00,0.0%,14.00,2.13,2.13,11.87,84.79%
"W1264 (T-PIN : 1 1/2"" (DZ/54DZ))",17.00,67.20,0.0%,3.95,40.80,2.40,26.40,39.29%
"W1265 (CROCHET NEEDLE #1, 12PCS BULK (PK/48PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1271 (WIG STAND : ASSORT (DZ/6DZ)),18.00,270.00,0.0%,15.00,112.91,6.27,157.09,58.18%
"W1272 (WIG COMB , DETANGLER : ASST.(DZ/24DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1274 (WEAVING THREAD 500Y : BLACK (DZ/16DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1275 (WEAVING THREAD 1000Y : BLACK (PC/9DZ)),24.00,48.00,0.0%,2.00,21.60,0.90,26.40,55.0%
W1276 (WEAVING THREAD 2000Y : BLACK (PC/6DZ)),24.00,72.00,0.0%,3.00,33.60,1.40,38.40,53.33%
"W1277 (WEAVING THREAD 60Y, NYLON : BK (DZ/48DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1278 (WEAVING THREAD 150Y, NYLON : BK(DZ/24DZ))",3.00,36.00,0.0%,12.00,9.60,3.20,26.40,73.33%
"W1279 (WEAVING THREAD 400Y, NYLON : BK (DZ/12DZ))",1.00,33.00,0.0%,33.00,8.80,8.80,24.20,73.33%
"W1280 (WEAVING THREAD 1000Y, NYLON : BK (PC/9DZ))",2.00,12.00,0.0%,6.00,0.00,0.00,12.00,100.0%
"W1281 (WIG CLIP BLISTER (24PC) : SM, BLK (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1282 (WIG CLIP BLISTER (24PC) : MD, BLK (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1283 (WIG CLIP BLISTER (24PC) : LG, BLK (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1284 (WIG CLIP BLISTER (24PC) : SM, BRW (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1285 (WIG CLIP BLISTER (24PC) : MD, BRW (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1286 (WIG CLIP BLISTER (24PC) : LG, BRW (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1287 (WIG CLIP BLISTER (24PC) : SM, BLD (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1288 (WIG CLIP BLISTER (24PC) : MD, BLD (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1289 (WIG CLIP BLISTER (24PC) : LG, BLD (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1291 (WIG CLIP BLISTER (60PC) : SM, BLK (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1292 (WIG CLIP BLISTER (60PC) : MD, BLK (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1293 (WIG CLIP BLISTER (60PC) : LG, BLK (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1294 (WIG CLIP BLISTER (60PC) : SM, BRW (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1295 (WIG CLIP BLISTER (60PC) : MD, BRW (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1296 (WIG CLIP BLISTER (60PC) : LG, BRW (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1297 (WIG CLIP BLISTER (60PC) : SM, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1298 (WIG CLIP BLISTER (60PC) : MD, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1299 (WIG CLIP BLISTER (60PC) : LG, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W784 (SOFT TAG CLEAR ROUND : 1000 PCS (ROLL/20 ROLL)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W785 (SOFT TAG CLEAR RECTANGLE 19X65 (ROLL/20 ROLL)),3.00,67.50,0.0%,22.50,0.00,0.00,67.50,100.0%
W789 (HARD TAG LANYARD (110MM 100PC) (PACK/10 PACKS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W790 (HARD TAG (48X42 100PC) : BLACK (PACK/10 PACKS)),10.00,140.00,0.0%,14.00,0.00,0.00,140.00,100.0%
W792 (PIN : 19MM (1000 PCS) (PACK/10 PACK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W793 (PIN : 27MM (1000 PCS) (PACK/10 PACK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W794 (PIN : 40MM (1000 PCS) (PACK/10 PACK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
